sku,product_desc,brand_cd,product_sub_type,brand_code_3,brand_desc,upc,inv_order_type,image_url,msrp,map_price,image_url1,image_url2,image_url3,image_url4
LF2-414,XB LED HEADS V2 MUSTANG 18 23 SET,MM,LIGHTING,MOR,Morimoto,840203324479,ST,https://images.wheelpros.com/Accessories/LF2-414.png,1299.00,1299.00,,,,
LF2-460,XB EVO HEADS CORVETTE C6 05 13 XB EVO,MM,LIGHTING,MOR,Morimoto,840203310052,ST,https://images.wheelpros.com/Accessories/LF2-460.png,1699.00,1699.00,,,,
LF2-460Y,XB EVO HEADS CORVETTE C6 05 13 HYBRID,MM,LIGHTING,MOR,Morimoto,840203310069,ST,https://images.wheelpros.com/Accessories/LF2-460Y.png,1499.00,1499.00,,,,
LF2-470,XB LED HEADS FRS BRZ 12-18 SET GEN II,MM,LIGHTING,MOR,Morimoto,840203374825,ST,https://images.wheelpros.com/Accessories/LF2-470.png,694.00,694.00,,,,
LF2-473,XB GEN 2 LED HEADS CIVIC 16 21 SET,MM,LIGHTING,MOR,Morimoto,840203374818,ST,https://images.wheelpros.com/Accessories/LF2-473.png,999.00,999.00,,,,
LF2-474R,XB EVO HEADS 370Z 09 21 XRGB,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-474R.png,1759.00,1759.00,,,,
LF2-474Y,XB EVO HEADS 370Z 09 21 HYBRID,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-474Y.png,1449.00,1449.00,,,,
LF2-477,LED HEAD SUBARU IMPREZA WRX 08-14 GEN 2,MM,LIGHTING - HEADS,MOR,Morimoto,840203378908,ST,https://images.wheelpros.com/Accessories/LF2-477.png,1166.00,1166.00,,,,
LF2-506,XB EVO HEADS 09 14 F150 10 14 SVT,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-506.png,1750.00,1750.00,,,,
LF2-506Y,XB EVO HEADS F150 09 14 HYBRID,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-506Y.png,1450.00,1450.00,,,,
LF2-520,XB EVO HEADS DODGE RAM 09 18,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-520.png,1789.00,1789.00,,,,
LF2-520R,XB EVO RGB HEADS DODGE RAM 09 18,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-520R.png,1789.00,1789.00,,,,
LF2-520Y,XB EVO HEADS DODGE RAM 09 18 HYBRID,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-520Y.png,1389.00,1389.00,,,,
LF2-530,XB EVO HEADS TACOMA 16 23 XB,MM,LIGHTING,MOR,Morimoto,840203374979,ST,https://images.wheelpros.com/Accessories/LF2-530.png,1749.00,1749.00,,,,
LF2-530Y,XB EVO HEADS TACOMA 16 23 HYBRID,MM,LIGHTING,MOR,Morimoto,840203374962,ST,https://images.wheelpros.com/Accessories/LF2-530Y.png,1283.00,1283.00,,,,
LF2-531,XB EVO HEADS 4RUNNER 14 24 XB,MM,LIGHTING,MOR,Morimoto,840203374955,ST,https://images.wheelpros.com/Accessories/LF2-531.png,1650.00,1650.00,,,,
LF2-531Y,XB EVO HEADS 4RUNNER 14 24 HYBRID,MM,LIGHTING,MOR,Morimoto,840203374948,ST,https://images.wheelpros.com/Accessories/LF2-531Y.png,1350.00,1350.00,,,,
LF2-778,XB HEADS CORVETTE C6 05 13 C8 STYLE SET,MM,LIGHTING,MOR,Morimoto,840203311080,ST,https://images.wheelpros.com/Accessories/LF2-778.png,1699.00,1699.00,,,,
LF2-800LHD,XB EVO HEADS TRANSPORTER T6 LHD,MM,LIGHTING,MOR,Morimoto,840203375273,RG,https://images.wheelpros.com/Accessories/LF2-800LHD.png,0.00,0.00,,,,
LF2-800RHD,XB EVO HEADS TRANSPORTER T6 RHD,MM,LIGHTING,MOR,Morimoto,840203375280,ST,https://images.wheelpros.com/Accessories/LF2-800RHD.png,0.00,0.00,,,,
LF2-801LHD,XB EVO HEADS TRANSPORTER T6.1 LHD,MM,LIGHTING,MOR,Morimoto,840203375297,RG,https://images.wheelpros.com/Accessories/LF2-801LHD.png,0.00,0.00,,,,
LF2-801RHD,XB EVO HEADS TRANSPORTER T6 RHD,MM,LIGHTING,MOR,Morimoto,840203375303,ST,https://images.wheelpros.com/Accessories/LF2-801RHD.png,0.00,0.00,,,,
LF2-DRVSC12,NON DOT SUPERCHARGED DRIVERS SC12,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-DRVSC12.png,175.00,175.00,,,,
LF2-DRVSC20,NON DOT SUPERCHARGED DRIVERS SC20,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-DRVSC20.png,150.00,150.00,,,,
LF2-DRVSC8,NON DOT SUPERCHARGED DRIVERS SC8,MM,LIGHTING,MOR,Morimoto,840203375457,ST,https://images.wheelpros.com/Accessories/LF2-DRVSC8.png,175.00,175.00,,,,
LF2-DRVSC9,NON DOT SUPERCHARGED DRIVERS SC9,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF2-DRVSC9.png,175.00,175.00,,,,
LF2-MS01,REPL MODE SELECTOR SIGNAL SWAP KEYS VER1,MM,LIGHTING,MOR,Morimoto,840203333198,ST,https://images.wheelpros.com/Accessories/LF2-MS01.png,22.00,22.00,,,,
LF2-MS02,REPL MODE SELECTOR SIGNAL SWAP KEYS VER2,MM,LIGHTING,MOR,Morimoto,840203333204,ST,https://images.wheelpros.com/Accessories/LF2-MS02.png,22.00,22.00,,,,
LF200,XB LED FOGS TYPE Z PAIR,MM,LIGHTING,MOR,Morimoto,840203362518,ST,https://images.wheelpros.com/Accessories/LF200.png,228.00,228.00,,,,
LF220,XB LED FOGS TYPE T PAIR/WHITE LIGHT,MM,LIGHTING - FOGS,MOR,Morimoto,840203362389,ST,https://images.wheelpros.com/Accessories/LF220.png,175.00,175.00,,,,
LF222,XB LED FOGS TYPE T PAIR/AMBER LIGHTS,MM,LIGHTING - FOGS,MOR,Morimoto,840203362396,ST,https://images.wheelpros.com/Accessories/LF222.png,175.00,175.00,,,,
LF267,SEALED BEAM: MORIMOTO SEALED4 (4X6),MM,LIGHTING - HEADS,MOR,Morimoto,840203303726,ST,https://images.wheelpros.com/Accessories/LF267.png,286.00,286.00,,,,
LF268,SEALED BEAM: MORIMOTO SEALED5 (5X7),MM,LIGHTING - HEADS,MOR,Morimoto,840203303733,ST,https://assets.wheelpros.com/transform/f266a4dc-88c2-4272-8d2b-13a9c627fd52/LF268-jpg?size=500,314.00,314.00,,,,
LF269,SEALED BEAM MORIMOTO SEALED6 5.75 ROUND,MM,LIGHTING,MOR,Morimoto,840203398920,ST,https://assets.wheelpros.com/transform/7b9f2b5a-5edf-4326-8739-8110ae0fb788/LF269-jpg?size=500,314.00,314.00,,,,
LF271,SEALED BEAM MOR SEALED7  BLACK 7IN ROUND,MM,LIGHTING - HEADS,MOR,Morimoto,840203362334,ST,https://images.wheelpros.com/Accessories/LF271.png,384.00,384.00,,,,
LF272,PWM HARNESS: SEALED7 ANTI-FLICKER LINK,MM,LIGHTING - SIGNALS,MOR,Morimoto,840203301012,ST,https://images.wheelpros.com/Accessories/LF272.png,27.00,27.00,,,,
LF278,XB LED HEAD JEEP GRAND CHEROKEE 14-20,MM,LIGHTING - HEADS,MOR,Morimoto,840203399347,ST,https://assets.wheelpros.com/transform/c54c7fe1-3258-4707-845e-a0fa1b76bb2f/LF278_A-png?size=500,2099.00,2099.00,,,,
LF279,XB GEN 2 HEADS GRAND CHEROKEE 14 22 SET,MM,LIGHTING,MOR,Morimoto,840203374849,ST,https://images.wheelpros.com/Accessories/LF279.png,817.00,817.00,,,,
LF290,XB LED FOGS TYPE RAM HORIZONTAL PAIR,MM,LIGHTING - FOGS,MOR,Morimoto,840203362457,ST,https://images.wheelpros.com/Accessories/LF290.png,279.00,279.00,,,,
LF291,XB LED FOGS TYPE RAM VERTICAL PAIR,MM,LIGHTING - FOGS,MOR,Morimoto,840203362440,ST,https://images.wheelpros.com/Accessories/LF291.png,279.00,279.00,,,,
LF292,XB LED FOGS TYPE RAM OVAL PAIR,MM,LIGHTING - FOGS,MOR,Morimoto,840203362532,ST,https://images.wheelpros.com/Accessories/LF292.png,174.00,174.00,,,,
LF345,XB LED FOGS TYPE FERRARI 355 CHROME,MM,LIGHTING,MOR,Morimoto,840203378939,ST,https://images.wheelpros.com/Accessories/LF345.png,414.00,414.00,,,,
LF350,LED TAILS: FORD SUPER DUTY 17-22 SMOKED,MM,LIGHTING - TAILS,MOR,Morimoto,840203396933,ST,https://assets.wheelpros.com/transform/8df83a8d-94fd-4085-bbb1-8cf35a75b26e/LF350_A-png?size=500,817.00,817.00,,,,
LF351,LED TAILS: FORD SUPER DUTY 17-22 RED,MM,LIGHTING - TAILS,MOR,Morimoto,840203396940,ST,https://assets.wheelpros.com/transform/13ec8199-408c-42f9-8b72-d294ef7606c4/LF351_A-png?size=500,817.00,817.00,,,,
LF352,XB LED TAILS SUPER DUTY 23UP SMOKED SET,MM,LIGHTING,MOR,Morimoto,840203324486,ST,https://images.wheelpros.com/Accessories/LF352.png,819.00,819.00,,,,
LF353,XB LED TAILS SUPER DUTY 23UP RED SET,MM,LIGHTING,MOR,Morimoto,840203324493,ST,https://images.wheelpros.com/Accessories/LF353.png,819.00,819.00,,,,
LF355,XB LED TAILS: FERRARI (95-04 / SET),MM,LIGHTING,MOR,Morimoto,840203398074,ST,https://images.wheelpros.com/Accessories/LF355.png,1400.00,1400.00,,,,
LF356,XB LED TAILS: FERRARI F430 04-09 RED,MM,LIGHTING - TAILS,MOR,Morimoto,840203379226,ST,https://images.wheelpros.com/Accessories/LF356.png,1516.00,1516.00,,,,
LF357,XB LED TAILS FERRARI F430 04-09 SMOKED,MM,LIGHTING - TAILS,MOR,Morimoto,840203379202,ST,https://images.wheelpros.com/Accessories/LF357.png,1516.00,1516.00,,,,
LF361,XB LED FOGS TYPE T2 PAIR,MM,LIGHTING,MOR,Morimoto,840203362372,ST,https://images.wheelpros.com/Accessories/LF361.png,266.00,266.00,,,,
LF371,XB LED FOGS TYPE SD PAIR,MM,LIGHTING - FOGS,MOR,Morimoto,840203362433,ST,https://images.wheelpros.com/Accessories/LF371.png,266.00,266.00,,,,
LF380,XB LED FOGS TYPE GM5 PAIR,MM,LIGHTING - FOGS,MOR,Morimoto,840203362426,ST,https://images.wheelpros.com/Accessories/LF380.png,266.00,266.00,,,,
LF400,MM XB TAILS: CAMARO (16-18)(LAMBO/RED),MM,LIGHTING - TAILS,MOR,Morimoto,840203303450,ST,https://assets.wheelpros.com/transform/6b857a70-1fc6-48cf-9aa6-629df6d79730/LF400-Chevrolet_Camaro_16_18_Morimoto_XB_LED_Tails-010-png?size=500,543.00,543.00,,,,
LF401,MM XB TAILS: CAMARO (16-18)(LAMBO/SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203303467,ST,https://assets.wheelpros.com/transform/29a6ba3d-aeed-441b-99a1-a876562f3f20/LF401-Chevrolet_Camaro_16_18_Morimoto_XB_LED_Tails-060-png?size=500,496.00,496.00,,,,
LF403,MM XB HEADS: CAMARO (16-18)(PAIR),MM,LIGHTING - HEADS,MOR,Morimoto,840203303313,ST,https://assets.wheelpros.com/transform/cad06328-d8a7-4e24-959a-b1a1a5e72fe7/LF403-Chevrolet_Camaro_16_18_XB_LED_Headlights-015-png?size=500,1499.00,1499.00,,,,
LF404,MM XB TAILS: CAMARO (16-18)(SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203303740,ST,https://assets.wheelpros.com/transform/ef25f3cb-302d-4277-823d-ee482c44283d/LF404-Chevrolet_Camaro_16_18_Morimoto_XB_LED_Facelift_Tails-010-png?size=500,566.00,566.00,,,,
LF405,MM XB TAILS: CAMARO (14-15)(RED),MM,LIGHTING - TAILS,MOR,Morimoto,840203303481,N2,https://assets.wheelpros.com/transform/66c1fa67-16c1-424e-8350-39a6ffb99f58/LF405-Chevrolet_Camaro_14_15_Morimoto_XB_LED_Tails-010-png?size=500,499.00,499.00,,,,
LF406,MM XB TAILS: CAMARO (14-15)(SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203303498,ST,https://assets.wheelpros.com/transform/ae19f0f3-12a4-4c56-bbb1-16b6a8d4ce5d/LF406-Chevrolet_Camaro_14_15_Morimoto_XB_LED_Tails-060-png?size=500,566.00,566.00,,,,
LF407,MM XB TAILS: CAMARO (16-18)(FCELIFT/RED),MM,LIGHTING - TAILS,MOR,Morimoto,840203303757,ST,https://assets.wheelpros.com/transform/e0191147-71b0-49e9-9227-ff1b7671d0be/LF407-Chevrolet_Camaro_16_18_Morimoto_XB_LED_Facelift_Tails-060-png?size=500,519.00,519.00,,,,
LF417,XB LED TAILS NISSAN 370Z GEN II SMOKED,MM,LIGHTING,MOR,Morimoto,840203324523,ST,https://images.wheelpros.com/Accessories/LF417.png,789.00,789.00,,,,
LF418,XB LED TAILS NISSAN 370Z GEN II CLR RED,MM,LIGHTING,MOR,Morimoto,840203324530,ST,https://images.wheelpros.com/Accessories/LF418.png,789.00,789.00,,,,
LF419,MM XB TAILS: 370Z (09-20)(SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203398760,ST,https://assets.wheelpros.com/transform/d4010883-69ba-4474-a5e6-75d632c4cdaf/LF419-Nissan_370Z_XB_LED_Tails-010-png?size=500,788.00,788.00,,,,
LF421.2,MM XB TAILS: MUSTANG (13-14)(RED),MM,LIGHTING - TAILS,MOR,Morimoto,840203398753,ST,https://images.wheelpros.com/Accessories/LF421.2.png,449.00,449.00,,,,
LF422.2,MM XB TAILS: MUSTANG (13-14)(SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203303764,ST,https://assets.wheelpros.com/transform/721519cd-946e-45e5-8267-d5c6ea01c4ad/LF422-2-Ford_Mustang_10_12_Morimoto_Facelift_XB_LED_Tails-010-png?size=500,543.00,543.00,,,,
LF425,XB LED TAILS MUSTANG 15-22 CLR AMBER SEQ,MM,LIGHTING - TAILS,MOR,Morimoto,840203398388,ST,https://assets.wheelpros.com/transform/6439ec67-d758-4fbe-af15-b94dd225b465/LF425_A-png?size=500,799.00,799.00,,,,
LF432,MM XB BRAKE: MUSTANG (10-14) (RED),MM,LIGHTING - TAILS,MOR,Morimoto,840203301432,ST,https://assets.wheelpros.com/transform/6e77a9ae-5f67-4278-817f-f26439eeebb0/LF432-Ford_Mustang_1014_Morimoto_XB_LED_3BL-010-png?size=500,138.00,138.00,,,,
LF433,MM XB 3BL: 2010-2014 MUSTANG 3BL (SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203301449,ST,https://assets.wheelpros.com/transform/5fde7288-f97b-4af7-b018-148cf408176a/LF433-Ford_Mustang_1014_Morimoto_XB_LED_3BL-010-png?size=500,138.00,138.00,,,,
LF437,MM XB HEADS: RANGER (19-21),MM,LIGHTING - HEADS,MOR,Morimoto,840203398548,ST,https://assets.wheelpros.com/transform/33fbfbc8-495b-4578-abed-b3bbcbb59ab7/LF437_Ford_Ranger_XB_LED_Headlights-010-png?size=500,1633.00,1633.00,,,,
LF440,MM XB HEADS: MUSTANG (10-12)(PAIR),MM,LIGHTING - HEADS,MOR,Morimoto,840203303566,ST,https://assets.wheelpros.com/transform/a74b0fb6-db73-4a9a-acb8-a74e4a1fda49/LF440-Ford_Mustang_10_14_XB_LED_Headlights-015-png?size=500,1099.00,1099.00,,,,
LF441.2,MM XB TAILS: MUSTANG (10-12)(RED),MM,LIGHTING - TAILS,MOR,Morimoto,840203398746,ST,https://assets.wheelpros.com/transform/cdc2c58b-8607-4dc7-a18c-f657e3c56d7f/LF441-2-Ford_Mustang_10_12_Morimoto_Facelift_XB_LED_Tails-010-png?size=500,543.00,543.00,,,,
LF442.2,MM XB TAILS: MUSTANG (10-12)(SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203303771,ST,https://assets.wheelpros.com/transform/47110f7c-a9cb-4f5d-9555-3a8cf67b076d/LF442-2-Ford_Mustang_10_12_Morimoto_Facelift_XB_LED_Tails-010-png?size=500,543.00,543.00,,,,
LF460.2,MM XB HEADS: CORVETTE (05-13)(GEN 2),MM,LIGHTING - HEADS,MOR,Morimoto,840203303641,ST,https://assets.wheelpros.com/transform/ffc7f4a2-08e5-4e29-80df-c464551b8431/LF460-2-Chevrolet_Corvette_0513_XB_LED_Headlights-010-png?size=500,1699.00,1699.00,,,,
LF463,MM XB HEADS: CORVETTE (14-19)(PAIR),MM,LIGHTING - HEADS,MOR,Morimoto,840203303306,ST,https://assets.wheelpros.com/transform/396e6c78-b5e2-4c6d-ac25-b58924699ce8/LF463-Chevrolet_Corvette_14_19_XB_LED_Headlights-010-png?size=500,1399.00,1399.00,,,,
LF466,XB TAILS CORVETTE C6 SET SMOKED,MM,LIGHTING,MOR,Morimoto,840203375495,ST,https://images.wheelpros.com/Accessories/LF466.png,659.00,659.00,,,,
LF467,XB TAILS CORVETTE C6 SET RED,MM,LIGHTING,MOR,Morimoto,840203375488,ST,https://images.wheelpros.com/Accessories/LF467.png,659.00,659.00,,,,
LF469,XB LED DRL 370Z NISMO BUMPER,MX,LIGHTING,MNX,Morimoto - Non XB,840203321461,ST,https://images.wheelpros.com/Accessories/LF469.png,449.00,449.00,,,,
LF470,MM XB HEADS: FR-S/BRZ/GT86 (12-18)(PAIR),MM,LIGHTING - HEADS,MOR,Morimoto,840203303290,ST,https://assets.wheelpros.com/transform/bbc05651-84ce-486e-8fe3-c2a2ca88cf00/LF470-FRS_BRZ_GT86_XB_LED_Headlights-010-png?size=500,1199.00,1199.00,,,,
LF470H-17,2017+ BRZ LED ADAPTER HARNESS,MM,LIGHTING,MOR,Morimoto,840203394939,ST,https://images.wheelpros.com/Accessories/LF470H-17.png,10.00,10.00,,,,
LF474-ASM,MM XB HEADS: 370Z (09-20)(LHD),MM,LIGHTING - HEADS,MOR,Morimoto,840203399316,ST,https://assets.wheelpros.com/transform/ec0ce8a6-868e-4330-832f-9cdafb17a349/LF474-ASM-Nissan_370Z_XB_LED_Headlights-010-png?size=500,1549.00,1549.00,,,,
LF475,MM XB HYBRID HEADS: FRONTIER (09-20),MM,LIGHTING - HEADS,MOR,Morimoto,840203399309,ST,https://assets.wheelpros.com/transform/9f6b31a6-e3b3-4223-a7ff-61f25b0e639d/LF475_20_Frontier_XB_LED_Headlights-010-png?size=500,1179.00,1179.00,,,,
LF479,SUPER7 RGBW HALO KIT JEEP JL JT,MX,LIGHTING,MNX,Morimoto - Non XB,840203375198,ST,https://images.wheelpros.com/Accessories/LF479.png,279.00,279.00,,,,
LF480,XRGB STD JEEP JL JT FNDR FLARE CHOP KIT,MX,LIGHTING,MNX,Morimoto - Non XB,840203321478,ST,https://images.wheelpros.com/Accessories/LF480.png,429.00,429.00,,,,
LF481,XRGB HIGH JEEP JL JT FNDR FLARE CHOP KIT,MX,LIGHTING,MNX,Morimoto - Non XB,840203321485,ST,https://images.wheelpros.com/Accessories/LF481.png,429.00,429.00,,,,
LF494,XRGB HEADS CHARGER 15 23 RGB DRL SET,MM,LIGHTING,MOR,Morimoto,,ST,https://images.wheelpros.com/Accessories/LF494.png,846.00,846.00,,,,
LF495,XRGB HEADS CHALLENGER 15 23 RGB DRL SET,MM,LIGHTING,MOR,Morimoto,840203310106,ST,https://images.wheelpros.com/Accessories/LF495.png,799.00,799.00,,,,
LF496,XRGB LED HEADS BRONCO 21+ PAIR RGB DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203394298,ST,https://assets.wheelpros.com/transform/faee0def-5f87-4001-8828-bdc8ddfa88ff/LF496_A-png?size=500,1399.00,1399.00,,,,
LF497,XB LED HEADS FORD BRONCO 21+ WHITE DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203396605,BW,https://assets.wheelpros.com/transform/c1e3d8ef-a2ce-41c7-8aac-9d637cf1e6fb/LF497_A-png?size=500,899.00,,,,,
LF497-A,XB LED HEADS FORD BRONCO 21+ AMBER DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203394373,BW,https://assets.wheelpros.com/transform/cd502f77-8685-42bf-9028-8af96b3b9cbb/LF497-A_A-png?size=500,899.00,,,,,
LF498,XB LED HEADS FORD F150 21+  WHITE DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203396599,ST,https://assets.wheelpros.com/transform/90f8750c-2c7a-4ce7-bdad-2a55b528e017/LF498_A-png?size=500,1500.00,1500.00,,,,
LF498-A,XB LED HEADS FORD F150 21+ AMBER DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203394366,ST,https://images.wheelpros.com/Accessories/LF498-A.png,1759.00,1759.00,,,,
LF501.2-A-ASM,XB LED HEADS: FORD F150 (18-20) (GEN 2),MM,LIGHTING - HEADS,MOR,Morimoto,840203395417,ST,https://images.wheelpros.com/Accessories/LF501.2-A-ASM.png,1999.00,1999.00,,,,
LF501.2-ASM,MM XB HEADS: F150 (18-20),MM,LIGHTING - HEADS,MOR,Morimoto,840203303795,ST,https://assets.wheelpros.com/transform/7bb2eed8-dd2b-4505-bb1a-389dd31c99d7/LF501-2-ASM-Ford_F150_18_20_XB_LED_Headlights-010-png?size=500,1950.00,1950.00,,,,
LF502-A.2-ASM,MM XB HEADS: F150 (15-17)(AMBER DRL),MM,LIGHTING - HEADS,MOR,Morimoto,840203303627,ST,https://assets.wheelpros.com/transform/958a5e58-52a0-441d-8036-dec032ad1ce4/LF502-A-2-ASM-Ford_Raptor_1619_XB_LED_Headlights-010-png?size=500,1924.00,1924.00,,,,
LF502.2-ASM,MM XB HEADS: F150 (15-17)(WHITE DRL),MM,LIGHTING - HEADS,MOR,Morimoto,840203399262,ST,https://assets.wheelpros.com/transform/66cba2af-b950-4e61-8274-69450e11b846/LF502-2-ASM-Ford_F150_1517_XB_LED_Headlights-010-png?size=500,2000.00,2000.00,,,,
LF503.2-A-ASM,FORD SUPER DUTY HEADLIGHTS 17-19 AMB DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203395011,ST,https://images.wheelpros.com/Accessories/LF503.2-A-ASM.png,2041.00,2041.00,,,,
LF503.2-ASM,XB LED HEADS: SUPER DUTY (17-19) GEN 2,MM,LIGHTING - HEADS,MOR,Morimoto,840203395394,ST,https://images.wheelpros.com/Accessories/LF503.2-ASM.png,1983.00,1983.00,,,,
LF505-A-ASM,XB HEADLIGHTS SUPER DUTY 11-16 AMBER DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203395400,ST,https://assets.wheelpros.com/transform/9739b44f-f543-41b0-a9f2-67b0744854fb/LF505-A-ASM-png?size=500,1749.00,1749.00,,,,
LF505-ASM,XB HEADLIGHTS SUPER DUTY 11-16 WHITE DRL,MM,LIGHTING - HEADS,MOR,Morimoto,840203399248,ST,https://assets.wheelpros.com/transform/2c950391-c251-42b4-959f-540f06e87e03/LF505-ASM-Ford_Super_Duty_11_16_XB_LED_Headlights-010-png?size=500,1691.00,1691.00,,,,
LF506-A-ASM,USE LF2-506 XB LED HEADS F150 09 14 AMBR,MM,LIGHTING - HEADS,MOR,Morimoto,840203395424,N2,https://assets.wheelpros.com/transform/e07cb40c-389e-4859-aa77-5c35b939e77d/LF506-A-ASM-png?size=500,1691.00,,,,,
LF506-ASM,USE LF2-506 XB LED HEADS F150 09 14 WHT,MM,LIGHTING - HEADS,MOR,Morimoto,840203399231,N2,https://assets.wheelpros.com/transform/97a8d1f8-fac3-4517-a9c1-264fc63fe55c/LF506-ASM-Ford_F150_09_14_XB_LED_Headlights-010-png?size=500,1633.00,,,,,
LF508,MM XB HEADS: SUPER DUTY (2020+),MM,LIGHTING - HEADS,MOR,Morimoto,840203399217,ST,https://assets.wheelpros.com/transform/8c94a9cf-f9a0-473c-83cd-93ca4082088d/LF508_Super_Duty_XB_LED_Headlights-010-png?size=500,2041.00,2041.00,,,,
LF508-A,XB LED HL SUPER DUTY 2020+ PAIR/ASM AMBE,MM,LIGHTING - HEADS,MOR,Morimoto,840203395004,ST,https://assets.wheelpros.com/transform/0f0a9c67-a63f-400e-96f1-1cc33a512d94/LF508-A-png?size=500,2099.00,2099.00,,,,
LF515,JEEP WRANGLER (JK) SUPER7 HEADLIGHTS SET,MM,LIGHTING - HEADS,MOR,Morimoto,840203399927,ST,https://assets.wheelpros.com/transform/21cb3c5a-b7fe-4c26-be98-5337e1879554/LF515?size=500,583.00,583.00,,,,
LF516,JEEP JK: SEALED7 HEADLIGHTS (PAIR),MM,LIGHTING - HEADS,MOR,Morimoto,840203399910,ST,https://assets.wheelpros.com/transform/f35ead73-268a-4153-a335-e6384e2bbebc/LF516_A-png?size=500,609.00,609.00,,,,
LF517,JEEP WRANGLER (JL) SUPER7 HEADLIGHTS SET,MM,LIGHTING - HEADS,MOR,Morimoto,840203399903,ST,https://assets.wheelpros.com/transform/d56587d5-24f0-4ac8-87c4-1c693b40760b/LF517_A-png?size=500,582.00,582.00,,,,
LF518,JEEP JL/JT: SEALED7 HEADLIGHTS (PAIR),MM,LIGHTING - HEADS,MOR,Morimoto,840203399897,ST,https://assets.wheelpros.com/transform/b02e4303-e2d8-4d23-a1d0-dd74337417da/LF518_A-png?size=500,599.00,599.00,,,,
LF519,MM XB HYBRID TAILS: RAM  (2019+) (SMOKE),MM,LIGHTING - TAILS,MOR,Morimoto,840203398586,N2,https://assets.wheelpros.com/transform/f2df0951-8cab-40de-9ed8-867c126c3e7d/LF519-XB-LED-Tails-Dodge-Ram-1500-19-Pair-Smoked-010-png?size=500,579.00,579.00,,,,
LF520-A-ASM,MM XB HEADS: DODGE RAM (09-18)(AMBERDRL),MM,LIGHTING - HEADS,MOR,Morimoto,840203397220,ST,https://assets.wheelpros.com/transform/fcd55099-f85e-4fe8-afe0-668ccb01a63f/LF520-A-ASM_18_Ram_Amber_XB_LED_Headlights-010-png?size=500,1691.00,1691.00,,,,
LF520-ASM,MM XB HEADS: DODGE RAM (09-18),MM,LIGHTING - HEADS,MOR,Morimoto,840203398708,ST,https://assets.wheelpros.com/transform/ae4b59ba-e902-4e5c-9684-a68e6a4f8d6b/LF520-ASM-Dodge_Ram_09_18_XB_LED_Headlights-010-png?size=500,1633.00,1633.00,,,,
LF521,USE LF724 XB LED TAILS RAM 09 18 SMOKED,MM,LIGHTING - TAILS,MOR,Morimoto,840203303405,N2,https://assets.wheelpros.com/transform/63a40db1-2c3e-48db-9193-ae7f91a0c572/LF521-Dodge_Ram_09_18_Morimoto_XB_LED_Tails-010-png?size=500,395.00,395.00,,,,
LF522,USE LF725 XB LED TAILS RAM 09 18 RED,MM,LIGHTING - TAILS,MOR,Morimoto,840203303412,N2,https://assets.wheelpros.com/transform/d0bbfba4-af10-47f4-b061-74b05a389d8c/LF522-Dodge_Ram_09_18_Morimoto_XB_LED_Tails-010-png?size=500,395.00,395.00,,,,
LF523-ASM,MM XB HEADS:DODGE RAM 1500 (2019+),MM,LIGHTING - HEADS,MOR,Morimoto,840203399200,ST,https://assets.wheelpros.com/transform/df0a569b-c64c-49a9-9af3-7108addd7d5b/LF523-ASM-Ram_1500_19_XB_LED_Headlights-010-png?size=500,1808.00,1808.00,,,,
LF529,MM XB HYBRID HEADS: TACOMA (12-15),MM,LIGHTING - HEADS,MOR,Morimoto,840203399170,ST,https://assets.wheelpros.com/transform/f701fc2f-938b-499a-b475-2e32e87a701d/LF529_15_Tacoma_XB_Hybrid_Headlights-010-png?size=500,1169.00,1169.00,,,,
